"Number","Experiment","Date","Day","Hour","Transfer","Strain","Media","Temperature","Treatment","Replicate","RF","Rfctrl","Rep","seqRep","lnRF","trDay"
45,"salinity",2015-04-01,70,48,16,"331","ASW","15","2",3,1081.87,17.71,"3","16",6.96994103453611,3
46,"salinity",2015-04-01,70,48,16,"332","ASW","15","2",3,811.76,17.71,"3","16",6.67714643155666,3
47,"salinity",2015-04-01,70,48,16,"333","ASW","15","2",3,846.36,17.71,"3","16",6.71979787056955,3
48,"salinity",2015-04-01,70,48,16,"1263","ASW","15","2",3,1059.64,17.71,"3","16",6.94883004155386,3
49,"salinity",2015-04-01,70,48,16,"331","ASW","15","12",3,956.26,17.7,"3","16",6.84434678578909,3
50,"salinity",2015-04-01,70,48,16,"332","ASW","15","12",3,807.29,17.7,"3","16",6.67151382339875,3
51,"salinity",2015-04-01,70,48,16,"333","ASW","15","12",3,1123.12,17.7,"3","16",7.0079806322335,3
52,"salinity",2015-04-01,70,48,16,"1263","ASW","15","12",3,704.24,17.7,"3","16",6.53166449008015,3
53,"salinity",2015-04-01,70,48,16,"331","ASW","15","24",3,750.84,16.95,"3","16",6.5983591536236,3
54,"salinity",2015-04-01,70,48,16,"332","ASW","15","24",3,681.17,16.95,"3","16",6.49861341990153,3
55,"salinity",2015-04-01,70,48,16,"333","ASW","15","24",3,675.71,16.95,"3","16",6.49035928000601,3
56,"salinity",2015-04-01,70,48,16,"1263","ASW","15","24",3,749.17,16.95,"3","16",6.59608101525436,3
57,"salinity",2015-04-01,70,48,16,"331","ASW","15","36",3,677.34,16.72,"3","16",6.49317878800551,3
58,"salinity",2015-04-01,70,48,16,"332","ASW","15","36",3,644.57,16.72,"3","16",6.44230128443497,3
59,"salinity",2015-04-01,70,48,16,"333","ASW","15","36",3,396.09,16.72,"3","16",5.93851198215525,3
60,"salinity",2015-04-01,70,48,16,"1263","ASW","15","36",3,586.66,16.72,"3","16",6.34553109213015,3
1,"salinity",2015-04-02,71,72,16,"331","ASW","15","0",1,1617.32,19.98,"1","16",7.37609502474117,4
2,"salinity",2015-04-02,71,72,16,"332","ASW","15","0",1,1033.51,19.98,"1","16",6.92119456584864,4
3,"salinity",2015-04-02,71,72,16,"333","ASW","15","0",1,2106.24,19.98,"1","16",7.64312826825395,4
4,"salinity",2015-04-02,71,72,16,"1263","ASW","15","0",1,1912.3,19.98,"1","16",7.54555886850281,4
5,"salinity",2015-04-02,71,72,16,"331","ASW","15","2",1,1584.13,17.62,"1","16",7.35660549402971,4
6,"salinity",2015-04-02,71,72,16,"332","ASW","15","2",1,1527.58,17.62,"1","16",7.31983843939188,4
7,"salinity",2015-04-02,71,72,16,"333","ASW","15","2",1,1905.99,17.62,"1","16",7.54346930208121,4
8,"salinity",2015-04-02,71,72,16,"1263","ASW","15","2",1,1978.73,17.62,"1","16",7.58126591845283,4
9,"salinity",2015-04-02,71,72,16,"331","ASW","15","12",1,1737.51,18.01,"1","16",7.44978882987232,4
10,"salinity",2015-04-02,71,72,16,"332","ASW","15","12",1,1541.44,18.01,"1","16",7.32871965053723,4
11,"salinity",2015-04-02,71,72,16,"333","ASW","15","12",1,1980.59,18.01,"1","16",7.58201521315693,4
12,"salinity",2015-04-02,71,72,16,"1263","ASW","15","12",1,1039.37,18.01,"1","16",6.92889035151209,4
13,"salinity",2015-04-02,71,72,16,"331","ASW","15","24",1,1351.26,17.68,"1","16",7.19562233432353,4
14,"salinity",2015-04-02,71,72,16,"332","ASW","15","24",1,1360.84,17.68,"1","16",7.20278032568918,4
15,"salinity",2015-04-02,71,72,16,"333","ASW","15","24",1,1547.62,17.68,"1","16",7.33298379793125,4
16,"salinity",2015-04-02,71,72,16,"1263","ASW","15","24",1,1451.73,17.68,"1","16",7.26825788805519,4
17,"salinity",2015-04-02,71,72,16,"331","ASW","15","36",1,864.9,17.16,"1","16",6.74257398500577,4
18,"salinity",2015-04-02,71,72,16,"332","ASW","15","36",1,881.76,17.16,"1","16",6.76226697223353,4
19,"salinity",2015-04-02,71,72,16,"333","ASW","15","36",1,649.25,17.16,"1","16",6.44903178907151,4
20,"salinity",2015-04-02,71,72,16,"1263","ASW","15","36",1,965.32,17.16,"1","16",6.8545232643852,4
21,"salinity",2015-04-02,71,72,16,"331","ASW","15","0",2,1711.61,19.98,"2","16",7.43344784013013,4
22,"salinity",2015-04-02,71,72,16,"332","ASW","15","0",2,916.83,19.98,"2","16",6.79888862399502,4
23,"salinity",2015-04-02,71,72,16,"333","ASW","15","0",2,1835.34,19.98,"2","16",7.5040390741382,4
24,"salinity",2015-04-02,71,72,16,"1263","ASW","15","0",2,2380.38,19.98,"2","16",7.76658637518301,4
25,"salinity",2015-04-02,71,72,16,"331","ASW","15","2",2,1494.01,17.62,"2","16",7.29735519790072,4
26,"salinity",2015-04-02,71,72,16,"332","ASW","15","2",2,1256.13,17.62,"2","16",7.12166432318022,4
27,"salinity",2015-04-02,71,72,16,"333","ASW","15","2",2,1422.87,17.62,"2","16",7.24797050188218,4
28,"salinity",2015-04-02,71,72,16,"1263","ASW","15","2",2,1648.46,17.62,"2","16",7.39685049848339,4
29,"salinity",2015-04-02,71,72,16,"331","ASW","15","12",2,1623.01,18.01,"2","16",7.38087903556412,4
30,"salinity",2015-04-02,71,72,16,"332","ASW","15","12",2,1892.26,18.01,"2","16",7.53596385838317,4
31,"salinity",2015-04-02,71,72,16,"333","ASW","15","12",2,2128.55,18.01,"2","16",7.65469911789772,4
32,"salinity",2015-04-02,71,72,16,"1263","ASW","15","12",2,1493.3,18.01,"2","16",7.29660985961817,4
33,"salinity",2015-04-02,71,72,16,"331","ASW","15","24",2,1625.67,17.68,"2","16",7.3827402308141,4
34,"salinity",2015-04-02,71,72,16,"332","ASW","15","24",2,1413.06,17.68,"2","16",7.24092205859462,4
35,"salinity",2015-04-02,71,72,16,"333","ASW","15","24",2,1600.71,17.68,"2","16",7.36709601105962,4
36,"salinity",2015-04-02,71,72,16,"1263","ASW","15","24",2,993.73,17.68,"2","16",6.8835138146091,4
37,"salinity",2015-04-02,71,72,16,"331","ASW","15","36",2,573.14,17.16,"2","16",6.32073232238058,4
38,"salinity",2015-04-02,71,72,16,"332","ASW","15","36",2,937.41,17.16,"2","16",6.82464537225913,4
39,"salinity",2015-04-02,71,72,16,"333","ASW","15","36",2,838.18,17.16,"2","16",6.71054746969165,4
40,"salinity",2015-04-02,71,72,16,"1263","ASW","15","36",2,1152.63,17.16,"2","16",7.03480194111734,4
41,"salinity",2015-04-02,71,72,16,"331","ASW","15","0",3,1930.3,19.98,"3","16",7.55502604627456,4
42,"salinity",2015-04-02,71,72,16,"332","ASW","15","0",3,1115.03,19.98,"3","16",6.99855530330858,4
43,"salinity",2015-04-02,71,72,16,"333","ASW","15","0",3,2238.58,19.98,"3","16",7.70463164530456,4
44,"salinity",2015-04-02,71,72,16,"1263","ASW","15","0",3,2693.38,19.98,"3","16",7.89110634953737,4
45,"salinity",2015-04-02,71,72,16,"331","ASW","15","2",3,2218.63,17.62,"3","16",7.69667162490551,4
46,"salinity",2015-04-02,71,72,16,"332","ASW","15","2",3,1483.89,17.62,"3","16",7.29047704011336,4
47,"salinity",2015-04-02,71,72,16,"333","ASW","15","2",3,2112.1,17.62,"3","16",7.64706059152317,4
48,"salinity",2015-04-02,71,72,16,"1263","ASW","15","2",3,2310.41,17.62,"3","16",7.73752469558498,4
49,"salinity",2015-04-02,71,72,16,"331","ASW","15","12",3,2740.18,18.01,"3","16",7.90918463533912,4
50,"salinity",2015-04-02,71,72,16,"332","ASW","15","12",3,1760.64,18.01,"3","16",7.46315074530377,4
51,"salinity",2015-04-02,71,72,16,"333","ASW","15","12",3,2708.32,18.01,"3","16",7.89741170759177,4
52,"salinity",2015-04-02,71,72,16,"1263","ASW","15","12",3,1225.64,18.01,"3","16",7.09641504018724,4
53,"salinity",2015-04-02,71,72,16,"331","ASW","15","24",3,1733.93,17.68,"3","16",7.44789695708218,4
54,"salinity",2015-04-02,71,72,16,"332","ASW","15","24",3,1261.82,17.68,"3","16",7.12619980715988,4
55,"salinity",2015-04-02,71,72,16,"333","ASW","15","24",3,1401.13,17.68,"3","16",7.23233565834984,4
56,"salinity",2015-04-02,71,72,16,"1263","ASW","15","24",3,1441.89,17.68,"3","16",7.26137255300912,4
57,"salinity",2015-04-02,71,72,16,"331","ASW","15","36",3,1044.9,17.16,"3","16",6.93511749573795,4
58,"salinity",2015-04-02,71,72,16,"332","ASW","15","36",3,951.1,17.16,"3","16",6.83941219633668,4
59,"salinity",2015-04-02,71,72,16,"333","ASW","15","36",3,679.54,17.16,"3","16",6.49583940937851,4
60,"salinity",2015-04-02,71,72,16,"1263","ASW","15","36",3,958.14,17.16,"3","16",6.84692188537439,4
1,"salinity",2015-04-03,72,96,16,"331","ASW","15","0",1,3442.62,20.09,"1","16",8.13813532264647,5
2,"salinity",2015-04-03,72,96,16,"332","ASW","15","0",1,1907.11,20.09,"1","16",7.54275414414651,5
3,"salinity",2015-04-03,72,96,16,"333","ASW","15","0",1,4107.78,20.09,"1","16",8.31573529730563,5
4,"salinity",2015-04-03,72,96,16,"1263","ASW","15","0",1,4199.92,20.09,"1","16",8.3380258548353,5
5,"salinity",2015-04-03,72,96,16,"331","ASW","15","2",1,3835.71,18.01,"1","16",8.24740342602826,5
6,"salinity",2015-04-03,72,96,16,"332","ASW","15","2",1,3142.04,18.01,"1","16",8.04687911398645,5
7,"salinity",2015-04-03,72,96,16,"333","ASW","15","2",1,4407.36,18.01,"1","16",8.38693643132537,5
8,"salinity",2015-04-03,72,96,16,"1263","ASW","15","2",1,4661.67,18.01,"1","16",8.44325812738997,5
9,"salinity",2015-04-03,72,96,16,"331","ASW","15","12",1,4416.52,18.14,"1","16",8.3889915702926,5
10,"salinity",2015-04-03,72,96,16,"332","ASW","15","12",1,3824.46,18.14,"1","16",8.2444181220937,5
11,"salinity",2015-04-03,72,96,16,"333","ASW","15","12",1,5657.48,18.14,"1","16",8.63752231636798,5
12,"salinity",2015-04-03,72,96,16,"1263","ASW","15","12",1,2332.79,18.14,"1","16",7.74701376718532,5
13,"salinity",2015-04-03,72,96,16,"331","ASW","15","24",1,3000.8,17.36,"1","16",8.00083227615157,5
14,"salinity",2015-04-03,72,96,16,"332","ASW","15","24",1,3259.36,17.36,"1","16",8.08394570229562,5
15,"salinity",2015-04-03,72,96,16,"333","ASW","15","24",1,3512.03,17.36,"1","16",8.15899422960915,5
16,"salinity",2015-04-03,72,96,16,"1263","ASW","15","24",1,3410.6,17.36,"1","16",8.12954049614654,5
17,"salinity",2015-04-03,72,96,16,"331","ASW","15","36",1,1480.1,17.27,"1","16",7.28812819467854,5
18,"salinity",2015-04-03,72,96,16,"332","ASW","15","36",1,1664.36,17.27,"1","16",7.40676537349341,5
19,"salinity",2015-04-03,72,96,16,"333","ASW","15","36",1,922.83,17.27,"1","16",6.8085535368621,5
20,"salinity",2015-04-03,72,96,16,"1263","ASW","15","36",1,1766.18,17.27,"1","16",7.46674801571861,5
21,"salinity",2015-04-03,72,96,16,"331","ASW","15","0",2,3717.17,20.09,"2","16",8.2152985978694,5
22,"salinity",2015-04-03,72,96,16,"332","ASW","15","0",2,1803.91,20.09,"2","16",7.48651241118854,5
23,"salinity",2015-04-03,72,96,16,"333","ASW","15","0",2,3877.85,20.09,"2","16",8.25784198313252,5
24,"salinity",2015-04-03,72,96,16,"1263","ASW","15","0",2,5963.84,20.09,"2","16",8.6900955262937,5
25,"salinity",2015-04-03,72,96,16,"331","ASW","15","2",2,3554.08,18.01,"2","16",8.17077121994168,5
26,"salinity",2015-04-03,72,96,16,"332","ASW","15","2",2,2839,18.01,"2","16",7.94484316615346,5
27,"salinity",2015-04-03,72,96,16,"333","ASW","15","2",2,3714.78,18.01,"2","16",8.21521474439653,5
28,"salinity",2015-04-03,72,96,16,"1263","ASW","15","2",2,3684.15,18.01,"2","16",8.20689461643207,5
29,"salinity",2015-04-03,72,96,16,"331","ASW","15","12",2,4285.45,18.14,"2","16",8.35873893112325,5
30,"salinity",2015-04-03,72,96,16,"332","ASW","15","12",2,4263.83,18.14,"2","16",8.35365962970619,5
31,"salinity",2015-04-03,72,96,16,"333","ASW","15","12",2,5897.07,18.14,"2","16",8.6791300515445,5
32,"salinity",2015-04-03,72,96,16,"1263","ASW","15","12",2,3481.85,18.14,"2","16",8.15009554793295,5
33,"salinity",2015-04-03,72,96,16,"331","ASW","15","24",2,3473.09,17.36,"2","16",8.14778900187203,5
34,"salinity",2015-04-03,72,96,16,"332","ASW","15","24",2,2674.52,17.36,"2","16",7.88501316223807,5
35,"salinity",2015-04-03,72,96,16,"333","ASW","15","24",2,3461.49,17.36,"2","16",8.14442661164127,5
36,"salinity",2015-04-03,72,96,16,"1263","ASW","15","24",2,2246.76,17.36,"2","16",7.70948776995552,5
37,"salinity",2015-04-03,72,96,16,"331","ASW","15","36",2,1137.32,17.27,"2","16",7.02112860614982,5
38,"salinity",2015-04-03,72,96,16,"332","ASW","15","36",2,1796.83,17.27,"2","16",7.48412142171816,5
39,"salinity",2015-04-03,72,96,16,"333","ASW","15","36",2,1429.84,17.27,"2","16",7.25316601931479,5
40,"salinity",2015-04-03,72,96,16,"1263","ASW","15","36",2,2266.36,17.27,"2","16",7.71828096894431,5
41,"salinity",2015-04-03,72,96,16,"331","ASW","15","0",3,4137.89,20.09,"3","16",8.32307431914264,5
42,"salinity",2015-04-03,72,96,16,"332","ASW","15","0",3,1866.45,20.09,"3","16",7.52097141230095,5
43,"salinity",2015-04-03,72,96,16,"333","ASW","15","0",3,4965.69,20.09,"3","16",8.50625357137785,5
44,"salinity",2015-04-03,72,96,16,"1263","ASW","15","0",3,5807.39,20.09,"3","16",8.66342114056195,5
45,"salinity",2015-04-03,72,96,16,"331","ASW","15","2",3,6134.38,18.01,"3","16",8.71872406227598,5
46,"salinity",2015-04-03,72,96,16,"332","ASW","15","2",3,3264.62,18.01,"3","16",8.08536665401738,5
47,"salinity",2015-04-03,72,96,16,"333","ASW","15","2",3,4645.6,18.01,"3","16",8.43979149320504,5
48,"salinity",2015-04-03,72,96,16,"1263","ASW","15","2",3,5150.14,18.01,"3","16",8.54327605666957,5
49,"salinity",2015-04-03,72,96,16,"331","ASW","15","12",3,6168.87,18.14,"3","16",8.72432605294336,5
50,"salinity",2015-04-03,72,96,16,"332","ASW","15","12",3,4068.07,18.14,"3","16",8.3064548760006,5
51,"salinity",2015-04-03,72,96,16,"333","ASW","15","12",3,7115.52,18.14,"3","16",8.86748098084245,5
52,"salinity",2015-04-03,72,96,16,"1263","ASW","15","12",3,2752.23,18.14,"3","16",7.91355393554238,5
53,"salinity",2015-04-03,72,96,16,"331","ASW","15","24",3,3790.07,17.36,"3","16",8.23554885509669,5
54,"salinity",2015-04-03,72,96,16,"332","ASW","15","24",3,3082.64,17.36,"3","16",8.02789419819453,5
55,"salinity",2015-04-03,72,96,16,"333","ASW","15","24",3,3189.94,17.36,"3","16",8.06230041597667,5
56,"salinity",2015-04-03,72,96,16,"1263","ASW","15","24",3,3378.96,17.36,"3","16",8.12017233009074,5
57,"salinity",2015-04-03,72,96,16,"331","ASW","15","36",3,1808.56,17.27,"3","16",7.49069130966765,5
58,"salinity",2015-04-03,72,96,16,"332","ASW","15","36",3,1741.69,17.27,"3","16",7.45264604104279,5
59,"salinity",2015-04-03,72,96,16,"333","ASW","15","36",3,1151.82,17.27,"3","16",7.03399137552728,5
60,"salinity",2015-04-03,72,96,16,"1263","ASW","15","36",3,1929.15,17.27,"3","16",7.55584233013548,5
1,"salinity",2015-04-04,73,120,16,"331","ASW","15","0",1,6925.38,21.18,"1","16",8.83988520105747,6
2,"salinity",2015-04-04,73,120,16,"332","ASW","15","0",1,2962.1,21.18,"1","16",7.98647773655193,6
3,"salinity",2015-04-04,73,120,16,"333","ASW","15","0",1,7897.1,21.18,"1","16",8.9715652822671,6
4,"salinity",2015-04-04,73,120,16,"1263","ASW","15","0",1,8451.03,21.18,"1","16",9.03953425724329,6
5,"salinity",2015-04-04,73,120,16,"331","ASW","15","2",1,8598.61,19.26,"1","16",9.0571134320365,6
6,"salinity",2015-04-04,73,120,16,"332","ASW","15","2",1,5519.38,19.26,"1","16",8.61252518916437,6
7,"salinity",2015-04-04,73,120,16,"333","ASW","15","2",1,9564.87,19.26,"1","16",9.16383664192296,6
8,"salinity",2015-04-04,73,120,16,"1263","ASW","15","2",1,10115.88,19.26,"1","16",9.21995599335504,6
9,"salinity",2015-04-04,73,120,16,"331","ASW","15","12",1,10721.38,20.51,"1","16",9.27808032555586,6
10,"salinity",2015-04-04,73,120,16,"332","ASW","15","12",1,7416,20.51,"1","16",8.90862563393689,6
11,"salinity",2015-04-04,73,120,16,"333","ASW","15","12",1,13379.65,20.51,"1","16",9.49995607376123,6
12,"salinity",2015-04-04,73,120,16,"1263","ASW","15","12",1,4723.2,20.51,"1","16",8.45588996439937,6
13,"salinity",2015-04-04,73,120,16,"331","ASW","15","24",1,5934.72,16.74,"1","16",8.68575045343434,6
14,"salinity",2015-04-04,73,120,16,"332","ASW","15","24",1,5978.06,16.74,"1","16",8.69304721204716,6
15,"salinity",2015-04-04,73,120,16,"333","ASW","15","24",1,6387.93,16.74,"1","16",8.75954154430561,6
16,"salinity",2015-04-04,73,120,16,"1263","ASW","15","24",1,7632.22,16.74,"1","16",8.93793829682927,6
17,"salinity",2015-04-04,73,120,16,"331","ASW","15","36",1,2135.35,17.26,"1","16",7.6582700181764,6
18,"salinity",2015-04-04,73,120,16,"332","ASW","15","36",1,2592.32,17.26,"1","16",7.85362811379725,6
19,"salinity",2015-04-04,73,120,16,"333","ASW","15","36",1,1179.03,17.26,"1","16",7.05769998322469,6
20,"salinity",2015-04-04,73,120,16,"1263","ASW","15","36",1,2905.95,17.26,"1","16",7.96855839114355,6
21,"salinity",2015-04-04,73,120,16,"331","ASW","15","0",2,7505.72,21.18,"2","16",8.92059483871939,6
22,"salinity",2015-04-04,73,120,16,"332","ASW","15","0",2,2735.7,21.18,"2","16",7.90637042115774,6
23,"salinity",2015-04-04,73,120,16,"333","ASW","15","0",2,7803.73,21.18,"2","16",8.95963932696586,6
24,"salinity",2015-04-04,73,120,16,"1263","ASW","15","0",2,11188.86,21.18,"2","16",9.32077917129651,6
25,"salinity",2015-04-04,73,120,16,"331","ASW","15","2",2,8233.27,19.26,"2","16",9.01359651194941,6
26,"salinity",2015-04-04,73,120,16,"332","ASW","15","2",2,5421.25,19.26,"2","16",8.59452268318461,6
27,"salinity",2015-04-04,73,120,16,"333","ASW","15","2",2,7882.68,19.26,"2","16",8.9699769052922,6
28,"salinity",2015-04-04,73,120,16,"1263","ASW","15","2",2,8248.62,19.26,"2","16",9.01546352637028,6
29,"salinity",2015-04-04,73,120,16,"331","ASW","15","12",2,10020.21,20.51,"2","16",9.21031037152617,6
30,"salinity",2015-04-04,73,120,16,"332","ASW","15","12",2,8742.79,20.51,"2","16",9.07363595061616,6
31,"salinity",2015-04-04,73,120,16,"333","ASW","15","12",2,13662.67,20.51,"2","16",9.52092027663145,6
32,"salinity",2015-04-04,73,120,16,"1263","ASW","15","12",2,7463.2,20.51,"2","16",8.91498762162017,6
33,"salinity",2015-04-04,73,120,16,"331","ASW","15","24",2,6978.97,16.74,"2","16",8.84825510430946,6
34,"salinity",2015-04-04,73,120,16,"332","ASW","15","24",2,5085.97,16.74,"2","16",8.53094421128398,6
35,"salinity",2015-04-04,73,120,16,"333","ASW","15","24",2,6698.77,16.74,"2","16",8.80717711258037,6
36,"salinity",2015-04-04,73,120,16,"1263","ASW","15","24",2,4376.89,16.74,"2","16",8.38026173942101,6
37,"salinity",2015-04-04,73,120,16,"331","ASW","15","36",2,1879.47,17.26,"2","16",7.52951923343249,6
38,"salinity",2015-04-04,73,120,16,"332","ASW","15","36",2,2790.02,17.26,"2","16",7.92759849300616,6
39,"salinity",2015-04-04,73,120,16,"333","ASW","15","36",2,2168.77,17.26,"2","16",7.67392520018791,6
40,"salinity",2015-04-04,73,120,16,"1263","ASW","15","36",2,4128.81,17.26,"2","16",8.3215553653488,6
41,"salinity",2015-04-04,73,120,16,"331","ASW","15","0",3,7977.36,21.18,"3","16",8.98170426415232,6
42,"salinity",2015-04-04,73,120,16,"332","ASW","15","0",3,3232.64,21.18,"3","16",8.0744809413813,6
43,"salinity",2015-04-04,73,120,16,"333","ASW","15","0",3,9547.49,21.18,"3","16",9.16181272334653,6
44,"salinity",2015-04-04,73,120,16,"1263","ASW","15","0",3,11335.3,21.18,"3","16",9.3338067821753,6
45,"salinity",2015-04-04,73,120,16,"331","ASW","15","2",3,11185.99,19.26,"3","16",9.32069410077075,6
46,"salinity",2015-04-04,73,120,16,"332","ASW","15","2",3,5799.33,19.26,"3","16",8.66217107231973,6
47,"salinity",2015-04-04,73,120,16,"333","ASW","15","2",3,9806.28,19.26,"3","16",9.18881229695086,6
48,"salinity",2015-04-04,73,120,16,"1263","ASW","15","2",3,10762.85,19.26,"3","16",9.28206457664098,6
49,"salinity",2015-04-04,73,120,16,"331","ASW","15","12",3,13777.93,20.51,"3","16",9.52933359390701,6
50,"salinity",2015-04-04,73,120,16,"332","ASW","15","12",3,8337.5,20.51,"3","16",9.02605568951135,6
51,"salinity",2015-04-04,73,120,16,"333","ASW","15","12",3,14700.56,20.51,"3","16",9.59424470815726,6
52,"salinity",2015-04-04,73,120,16,"1263","ASW","15","12",3,5550.86,20.51,"3","16",8.61800638365282,6
53,"salinity",2015-04-04,73,120,16,"331","ASW","15","24",3,7089.24,16.74,"3","16",8.86396930317572,6
54,"salinity",2015-04-04,73,120,16,"332","ASW","15","24",3,5030.46,16.74,"3","16",8.51993343352111,6
55,"salinity",2015-04-04,73,120,16,"333","ASW","15","24",3,5700.96,16.74,"3","16",8.64544919360519,6
56,"salinity",2015-04-04,73,120,16,"1263","ASW","15","24",3,3254.31,16.74,"3","16",8.08257832739567,6
57,"salinity",2015-04-04,73,120,16,"331","ASW","15","36",3,2731.81,17.26,"3","16",7.90638147277432,6
58,"salinity",2015-04-04,73,120,16,"332","ASW","15","36",3,2981.75,17.26,"3","16",7.99446028989161,6
59,"salinity",2015-04-04,73,120,16,"333","ASW","15","36",3,1462.26,17.26,"3","16",7.27586460054653,6
60,"salinity",2015-04-04,73,120,16,"1263","ASW","15","36",3,3430.88,17.26,"3","16",8.1355285907739,6
1,"salinity",2015-04-04,73,0,17,"331","ASW","15","0",1,200,0,"1","17",5.29831736654804,1
2,"salinity",2015-04-04,73,0,17,"332","ASW","15","0",1,200,0,"1","17",5.29831736654804,1
3,"salinity",2015-04-04,73,0,17,"333","ASW","15","0",1,200,0,"1","17",5.29831736654804,1
4,"salinity",2015-04-04,73,0,17,"1263","ASW","15","0",1,200,0,"1","17",5.29831736654804,1
5,"salinity",2015-04-04,73,0,17,"331","ASW","15","2",1,200,0,"1","17",5.29831736654804,1
6,"salinity",2015-04-04,73,0,17,"332","ASW","15","2",1,200,0,"1","17",5.29831736654804,1
7,"salinity",2015-04-04,73,0,17,"333","ASW","15","2",1,200,0,"1","17",5.29831736654804,1
8,"salinity",2015-04-04,73,0,17,"1263","ASW","15","2",1,200,0,"1","17",5.29831736654804,1
9,"salinity",2015-04-04,73,0,17,"331","ASW","15","12",1,200,0,"1","17",5.29831736654804,1
10,"salinity",2015-04-04,73,0,17,"332","ASW","15","12",1,200,0,"1","17",5.29831736654804,1
11,"salinity",2015-04-04,73,0,17,"333","ASW","15","12",1,200,0,"1","17",5.29831736654804,1
12,"salinity",2015-04-04,73,0,17,"1263","ASW","15","12",1,200,0,"1","17",5.29831736654804,1
13,"salinity",2015-04-04,73,0,17,"331","ASW","15","24",1,200,0,"1","17",5.29831736654804,1
14,"salinity",2015-04-04,73,0,17,"332","ASW","15","24",1,200,0,"1","17",5.29831736654804,1
15,"salinity",2015-04-04,73,0,17,"333","ASW","15","24",1,200,0,"1","17",5.29831736654804,1
16,"salinity",2015-04-04,73,0,17,"1263","ASW","15","24",1,200,0,"1","17",5.29831736654804,1
17,"salinity",2015-04-04,73,0,17,"331","ASW","15","36",1,200,0,"1","17",5.29831736654804,1
18,"salinity",2015-04-04,73,0,17,"332","ASW","15","36",1,200,0,"1","17",5.29831736654804,1
19,"salinity",2015-04-04,73,0,17,"333","ASW","15","36",1,200,0,"1","17",5.29831736654804,1
20,"salinity",2015-04-04,73,0,17,"1263","ASW","15","36",1,200,0,"1","17",5.29831736654804,1
21,"salinity",2015-04-04,73,0,17,"331","ASW","15","0",2,200,0,"2","17",5.29831736654804,1
22,"salinity",2015-04-04,73,0,17,"332","ASW","15","0",2,200,0,"2","17",5.29831736654804,1
23,"salinity",2015-04-04,73,0,17,"333","ASW","15","0",2,200,0,"2","17",5.29831736654804,1
24,"salinity",2015-04-04,73,0,17,"1263","ASW","15","0",2,200,0,"2","17",5.29831736654804,1
25,"salinity",2015-04-04,73,0,17,"331","ASW","15","2",2,200,0,"2","17",5.29831736654804,1
26,"salinity",2015-04-04,73,0,17,"332","ASW","15","2",2,200,0,"2","17",5.29831736654804,1
27,"salinity",2015-04-04,73,0,17,"333","ASW","15","2",2,200,0,"2","17",5.29831736654804,1
28,"salinity",2015-04-04,73,0,17,"1263","ASW","15","2",2,200,0,"2","17",5.29831736654804,1
29,"salinity",2015-04-04,73,0,17,"331","ASW","15","12",2,200,0,"2","17",5.29831736654804,1
30,"salinity",2015-04-04,73,0,17,"332","ASW","15","12",2,200,0,"2","17",5.29831736654804,1
31,"salinity",2015-04-04,73,0,17,"333","ASW","15","12",2,200,0,"2","17",5.29831736654804,1
32,"salinity",2015-04-04,73,0,17,"1263","ASW","15","12",2,200,0,"2","17",5.29831736654804,1
33,"salinity",2015-04-04,73,0,17,"331","ASW","15","24",2,200,0,"2","17",5.29831736654804,1
34,"salinity",2015-04-04,73,0,17,"332","ASW","15","24",2,200,0,"2","17",5.29831736654804,1
35,"salinity",2015-04-04,73,0,17,"333","ASW","15","24",2,200,0,"2","17",5.29831736654804,1
36,"salinity",2015-04-04,73,0,17,"1263","ASW","15","24",2,200,0,"2","17",5.29831736654804,1
37,"salinity",2015-04-04,73,0,17,"331","ASW","15","36",2,200,0,"2","17",5.29831736654804,1
38,"salinity",2015-04-04,73,0,17,"332","ASW","15","36",2,200,0,"2","17",5.29831736654804,1
39,"salinity",2015-04-04,73,0,17,"333","ASW","15","36",2,200,0,"2","17",5.29831736654804,1
40,"salinity",2015-04-04,73,0,17,"1263","ASW","15","36",2,200,0,"2","17",5.29831736654804,1
41,"salinity",2015-04-04,73,0,17,"331","ASW","15","0",3,200,0,"3","17",5.29831736654804,1
42,"salinity",2015-04-04,73,0,17,"332","ASW","15","0",3,200,0,"3","17",5.29831736654804,1
43,"salinity",2015-04-04,73,0,17,"333","ASW","15","0",3,200,0,"3","17",5.29831736654804,1
44,"salinity",2015-04-04,73,0,17,"1263","ASW","15","0",3,200,0,"3","17",5.29831736654804,1
45,"salinity",2015-04-04,73,0,17,"331","ASW","15","2",3,200,0,"3","17",5.29831736654804,1
46,"salinity",2015-04-04,73,0,17,"332","ASW","15","2",3,200,0,"3","17",5.29831736654804,1
47,"salinity",2015-04-04,73,0,17,"333","ASW","15","2",3,200,0,"3","17",5.29831736654804,1
48,"salinity",2015-04-04,73,0,17,"1263","ASW","15","2",3,200,0,"3","17",5.29831736654804,1
49,"salinity",2015-04-04,73,0,17,"331","ASW","15","12",3,200,0,"3","17",5.29831736654804,1
50,"salinity",2015-04-04,73,0,17,"332","ASW","15","12",3,200,0,"3","17",5.29831736654804,1
51,"salinity",2015-04-04,73,0,17,"333","ASW","15","12",3,200,0,"3","17",5.29831736654804,1
52,"salinity",2015-04-04,73,0,17,"1263","ASW","15","12",3,200,0,"3","17",5.29831736654804,1
